JSON_Name1,alcohol,chlorides,citricacid,density,fixedacidity,freesulfurdioxide,id,ph,quality,residualsugar,sulphates,totalsulfurdioxide,volatileacidity,winetype
5583,12.5,0.065,0.54,0.99531,10.1,7,5584,3.17,6,2.3,0.53,26,0.27,red
3872,10.8,0.04,0.24,0.992,7.6,10,3873,3.05,6,1.2,0.29,104,0.51,white
2562,9.1,0.045,0.38,0.99572,6.2,54,2563,3.17,5,7.9,0.46,208,0.25,white
5242,11,0.081,0.32,0.9964,8.4,32,5243,3.3,6,2.2,0.72,79,0.36,red
5423,12.8,0.034,0.39,0.9917,8,22,5424,3.29,7,3.9,0.67,122,0.57,white
3540,11.4,0.023,0.28,0.98993,7.1,3,3541,2.95,4,1.25,0.3,89,0.27,white
5263,9.4,0.03,0.27,0.9954,4.9,34,5264,3.07,6,11.75,0.5,118,0.235,white
2601,11.1,0.026,0.38,0.9914,6.6,40,2602,3.25,8,2.2,0.4,104,0.21,white
505,9.6,0.052,0.38,0.9958,7.1,49,506,3.35,6,7.4,0.52,182,0.17,white
3028,9.8,0.035,0.34,0.99232,8.1,11,3029,3.14,6,1.3,0.5,126,0.28,white
6035,10.6,0.05,0.49,0.9946,7.1,17,6036,3.31,4,1.8,0.58,128,0.64,white
2089,10.6,0.047,0.41,0.9917,5.9,45,2090,3.33,6,1.3,0.51,104,0.36,white
5095,9.1,0.058,0.03,0.9972,7.9,4,5096,3.36,4,1.8,0.33,8,0.885,red
750,9.8,0.024,0.32,0.99208,6.9,20,751,3.05,6,1.2,0.54,166,0.31,white
5837,13.4,0.016,0.41,0.98876,6.9,6,5838,3.16,5,1.4,0.4,55,0.28,white
875,12.2,0.018,0.28,0.99122,6.5,41,876,3.24,6,6.1,0.32,103,0.33,white
2114,12,0.036,0.31,0.99216,7,45,2115,2.98,7,9.1,0.31,140,0.31,white
6313,12.7,0.019,0.37,0.99036,7.1,39,6314,3.08,7,4.8,0.49,114,0.36,white
397,9.2,0.079,0.4,0.998,8.8,19,398,3.44,5,2.2,0.64,52,0.4,red
3502,9.3,0.073,0.2,0.99494,7.5,34,3503,3.1,5,2,0.43,44,0.58,red
5451,8.7,0.045,0.61,0.9974,7.1,54,5452,3.11,5,11.8,0.45,155,0.43,white
302,11.3,0.025,0.29,0.99159,6.7,37,303,3.31,7,2.8,0.63,107,0.3,white
5426,9.8,0.053,0.26,0.99699,7.4,55,5427,3.11,5,11.8,0.6,173,0.27,white
1173,11,0.088,0.49,0.9966,7.3,39,1174,3.36,5,2.5,0.78,106,0.365,red
3705,9.7,0.042,0.7,0.998,8.4,29,3706,3.06,5,13.1,0.64,197,0.4,white
5585,9.4,0.046,0.71,0.9982,8.4,22,5586,2.98,5,12.2,0.65,160,0.35,white
4923,9.5,0.079,0.31,0.99677,7.9,10,4924,3.29,6,2,0.69,79,0.57,red
3791,8.7,0.043,0.56,0.9975,6.9,40,3792,3.14,5,11.2,0.46,142,0.4,white
2019,12.1,0.101,0.53,0.99586,8.9,3,2020,3.21,7,4,0.59,10,0.48,red
2782,11.7,0.058,0.22,0.9956,5.8,24,2783,3.32,6,12.7,0.42,183,0.13,white
6491,10.4,0.046,0.22,0.9979,6.6,38,6492,3.22,6,16.7,0.67,133,0.32,white
2988,9,0.214,0.37,1.00369,10.2,55,2989,3.18,6,15.4,0.77,95,0.54,red
4412,9.7,0.036,0.41,0.9947,8.5,24,4413,3.18,6,4.3,0.53,99,0.21,white
930,10.3,0.046,0.24,0.99319,6.1,17,931,3.66,6,1.4,0.57,77,0.16,white
59,9.4,0.071,0.45,0.9991,9.9,16,60,3.39,5,2.3,0.62,40,0.54,red
5864,11,0.071,0.08,0.99336,6.1,14,5865,3.38,5,1.8,0.54,45,0.6,red
4076,11.4,0.041,0.33,0.99048,7,20,4077,3.21,5,0.9,0.5,117,0.29,white
1869,11.5,0.059,0.39,0.99331,7.3,7,1870,3.29,6,1.2,0.52,11,0.305,red
5980,10,0.056,0.74,0.9977,9.8,36,5981,3.06,4,10,0.43,225,0.25,white
4825,9.4,0.038,0.39,0.9959,6.5,61,4826,3.19,5,7.8,0.5,219,0.3,white
2819,10.6,0.093,0.65,0.9996,13,15,2820,3.05,5,2.6,0.61,47,0.32,red
5597,9.4,0.041,0.19,0.99254,6.5,30,5598,2.99,6,1.2,0.46,111,0.24,white
66,8.7,0.085,0.25,1.00044,7.2,19,67,3.1,5,18.8,0.51,111,0.23,white
5014,12,0.043,0.44,0.99452,8.2,52,5015,3.04,6,12.4,0.33,154,0.3,white
409,11.6,0.041,0.26,0.99382,7,51,410,3.08,6,10.3,0.35,166,0.34,white
4162,10.1,0.045,0.19,0.99364,6.5,98,4163,3.16,6,6.6,0.34,175,0.27,white
3801,9.4,0.049,0.51,0.99548,6.3,35,3802,3.16,4,7.6,0.54,200,0.27,white
5023,9.1,0.114,0.29,0.9974,7.8,9,5024,3.26,5,1.6,1.56,29,0.61,red
2990,12.15,0.028,0.28,0.99168,6.2,45,2991,3.21,7,5.7,1.08,121,0.21,white
2348,9.8,0.077,0.01,0.995,7.8,3,2349,3.16,5,1.6,0.46,19,0.53,red
2311,9.2,0.037,0.3,0.9952,6.4,63,2312,3.06,6,7.1,0.34,236,0.23,white
4719,9.6,0.07,0.49,0.9981,12.5,26,4720,3.05,4,4.5,0.57,49,0.46,red
1014,9.4,0.052,0.29,0.9934,6.3,48,1015,3.21,5,1.6,0.5,185,0.24,white
2430,11.5,0.057,0.49,0.9928,8.2,14,2431,3.19,6,3.5,0.35,108,0.2,white
1584,10.3,0.042,0.39,0.995,7.4,36,1585,3.36,7,4.7,0.56,137,0.13,white
1666,9.3,0.112,0.34,1.00289,10.7,23,1667,3.22,5,6.6,0.68,99,0.9,red
2087,9.2,0.056,0.3,0.9997,8,43,2088,3.05,6,17.45,0.5,184,0.24,white
2680,10.4,0.039,0.22,0.99296,6.3,31,2681,3.12,6,5.6,0.46,128,0.22,white
3578,10.4,0.054,0.36,0.99513,6.9,31,3579,3.4,4,4.5,0.57,203,0.3,white
3623,10.8,0.043,0.35,0.9927,6.9,21,3624,3.25,6,1.3,0.62,182,0.16,white
1831,8.8,0.045,0.51,0.99966,6.5,34,1832,3.2,6,17.6,0.47,125,0.21,white
332,10.3,0.063,0.49,0.9957,6.9,50,333,3.54,6,7,0.5,168,0.22,white
3754,10.7,0.082,0.39,0.9985,8,12,3755,3.43,6,2.6,0.62,46,0.5,red
1036,12,0.046,0.31,0.99024,6.5,22,1037,3.15,7,3.5,0.31,147,0.4,white
4890,13.1,0.054,0.15,0.9934,4.6,8,4891,3.9,4,2.1,0.56,65,0.52,red
4021,11,0.072,0,0.9962,7.8,27,4022,3.31,5,1.9,0.63,55,0.64,red
6,10.53333333,0.046,0.29,0.99313,6.2,35,7,3.25,5,5.6,0.51,178,0.29,white
5457,9.4,0.033,0.17,0.99754,6.9,59,5458,3.08,5,12.9,0.49,186,0.4,white
192,12.2,0.06,0.3,0.99142,6.6,29,193,3.23,8,4.6,0.49,154,0.23,white
2272,8.9,0.047,0.31,0.9962,7.4,52,2273,3.13,6,7.6,0.45,177,0.26,white
6032,12.3,0.034,0.24,0.99031,6.6,29,6033,3.1,7,3.3,0.4,99,0.34,white
5630,9.5,0.062,0.38,0.9958,9.1,50.5,5631,3.1,5,1.7,0.7,344,0.33,white
5232,9.5,0.045,0.2,0.9972,6,45,5233,3.33,5,12.6,0.42,187,0.29,white
2789,9.1,0.048,0.15,0.99571,6,101,2790,3.05,5,9.7,0.3,207,0.23,white
3090,9.6,0.096,0.36,0.99642,6.7,18,3091,3.11,5,11.5,0.49,92,0.5,white
2446,10.8,0.035,0.32,0.99215,6,36,2447,3.23,6,3.6,0.46,133,0.27,white
6159,9.8,0.046,0.41,0.9954,6.6,51,6160,3.14,6,8.9,0.57,169,0.19,white
509,9.6,0.053,0.3,0.994,8,48,510,3.18,6,2,0.49,140,0.19,white
3550,9.55,0.058,0.18,0.99288,5.8,7,3551,3.23,4,1.2,0.58,108,0.28,white
3777,12.5,0.122,0.64,0.998,10.2,10,3778,3.23,6,2.9,0.66,41,0.36,red
1549,10.7,0.03,0.27,0.99388,6.2,26,1550,3.2,6,10.3,0.36,108,0.28,white
6381,10,0.147,0.26,0.99434,6.8,49,6382,3.14,5,6.3,0.47,159,0.46,white
5354,12.8,0.033,0.74,0.991,7.8,33,5355,3.29,6,1.8,0.52,156,0.3,white
3632,11.1,0.034,0.35,0.99195,7.1,21,3633,3.11,6,3.2,0.54,107,0.2,white
3973,11.2,0.045,0.34,0.99132,7.1,6,3974,3.16,4,1.2,0.46,132,0.24,white
5622,10.5,0.026,0.48,0.99184,8.5,23,5623,2.9,6,1.1,0.5,58,0.19,white
6467,10.2,0.058,0.29,0.9946,6.7,28,6468,3.52,7,5,0.44,105,0.15,white
5901,8.7,0.05,0.27,0.9984,7.4,25,5902,2.9,7,15.5,0.43,135,0.16,white
185,11,0.04,0.36,0.9931,7.3,31,186,3.16,6,5.2,0.59,141,0.26,white
1514,11.1,0.037,0.37,0.9948,6.9,16,1515,3.05,5,9.1,0.54,76,0.28,white
1827,9.4,0.084,0,0.9992,8.7,13,1828,3.36,5,3.2,0.45,33,0.69,red
6317,9.7,0.079,0.5,0.9997,9.6,28,6318,3.5,5,2.3,0.57,71,0.6,red
896,13.2,0.028,0.28,0.98958,7.5,46,897,3.2,7,4,0.5,100,0.34,white
4878,14,0.05,0,0.9916,5.2,27,4879,3.68,6,1.8,0.79,63,0.34,red
2360,9.4,0.045,0.7,0.9976,8.3,33,2361,3.09,5,10.6,0.57,169,0.39,white
6010,11,0.036,0.36,0.9939,7.5,45,6011,3.03,5,7,0.33,164,0.27,white
1889,10.9,0.052,0.26,0.9951,7.7,19,1890,3.15,6,2,0.79,77,0.26,red
6340,9.3,0.117,0.21,0.9938,6.7,40,6341,3.11,5,1.65,0.57,240,0.61,white
6432,11.3,0.052,0.25,0.9915,6.6,41,6433,3.24,5,3.1,0.4,188,0.27,white
877,9.1,0.058,0.38,0.99833,6.6,66,878,3.23,6,9.2,0.54,243,0.435,white
49,12.8,0.044,0.49,0.9912,7.6,27,50,3.08,7,3.95,0.67,131,0.31,white
4276,9.2,0.046,0.49,0.9984,7.6,87,4277,3.01,5,11.3,0.43,221,0.36,white
4494,9.5,0.066,0.02,0.9972,7,8,4495,3.47,6,2.1,0.67,25,0.65,red
1838,12.4,0.04,0.27,0.98914,6.4,35,1839,3.13,6,1.5,0.3,105,0.24,white
1447,9.4,0.096,0.38,0.99666,8.6,5,1448,3.2,5,1.5,0.52,18,0.52,red
6130,12.6,0.03,0.27,0.99,6.8,26,6131,3.16,7,2.1,0.61,139,0.21,white
1555,9.2,0.106,0.22,0.9959,7.4,12,1556,3.05,5,2.2,0.63,72,0.55,red
2293,10.4,0.051,0.44,0.9981,8.4,46,2294,3.15,5,10.7,0.51,195,0.57,white
3622,11.2,0.041,0.32,0.99296,6.9,20,3623,3.17,6,5.8,0.55,119,0.22,white
5111,9.3,0.051,0.26,0.9972,5.8,44,5112,3.29,5,13.1,0.38,148,0.25,white
943,12.5,0.03,0.27,0.99042,6.1,56,944,3.16,8,4.7,0.42,140,0.28,white
1001,10.8,0.038,0.29,0.99296,7.3,32,1002,3.2,5,1.5,0.55,144,0.32,white
4025,9.9,0.074,0,0.9972,7.1,16,4026,3.47,6,1.8,0.7,34,0.6,red
224,8.6,0.041,0.62,0.9976,7.2,70,225,3.08,4,10.8,0.49,189,0.4,white
1630,10.6,0.038,0.32,0.99074,5.7,38,1631,3.24,6,0.9,0.46,121,0.21,white
4145,9.8,0.068,0.04,0.99712,7.1,19,4146,3.44,5,2.1,0.67,27,0.69,red
573,12,0.048,0.39,0.99044,7.3,24,574,2.94,6,2.3,0.35,87,0.2,white
5632,8.8,0.032,0,0.99286,5.9,12,5633,3.25,5,0.8,0.36,82,0.54,white
1943,12,0.036,0.32,0.9906,6.5,38,1944,3.16,6,3,0.59,93,0.29,white
5445,9.2,0.069,0.07,0.9934,6.1,22,5446,3.23,5,1.4,0.52,108,0.35,white
3495,10.4,0.035,0.3,0.9954,7,72,3496,2.99,6,12.3,0.57,172,0.24,white
5031,12.4,0.045,0.33,0.99066,8.1,26,5032,2.98,6,1.3,0.44,100,0.27,white
6272,10.3,0.04,0.36,0.9924,6.8,25,6273,3.23,6,1.6,0.66,87,0.28,white
6428,11.6,0.039,0.33,0.99051,6,45,6429,3.31,7,1.1,0.45,126,0.2,white
4166,9.2,0.066,0.5,1,12.2,10,4167,3.12,6,2.4,1.18,21,0.34,red
6473,11.1,0.054,0.32,0.99154,7.2,24,6474,3.17,6,1.5,0.48,105,0.25,white
3029,8.7,0.045,0.67,0.9975,7.1,49,3030,3.16,5,10.5,0.44,155,0.37,white
4518,11.3,0.025,0.29,0.99159,6.7,37,4519,3.31,7,2.8,0.63,107,0.3,white
1302,10.5,0.073,0.59,0.998,12,23,1303,2.92,7,1.4,0.68,42,0.5,red
5397,9.4,0.08,0.42,0.9974,8.3,11,5398,3.21,6,2,0.8,27,0.26,red
3131,10.5,0.038,0.27,0.99496,6.6,29,3132,3.11,7,10.9,0.44,130,0.2,white
124,13,0.049,0.09,0.9937,5.6,17,125,3.63,5,2.3,0.63,99,0.5,red
650,9,0.05,0.34,0.9983,7.3,38,651,3.03,6,15.4,0.42,174,0.24,white
2958,9.9,0.051,0.33,0.998,6.9,59,2959,3.39,5,12.6,0.38,173,0.26,white
4905,9.2,0.053,0.26,0.9965,6.9,32,4906,3.25,6,8.3,0.51,180,0.32,white
6235,9.2,0.038,0.26,0.99477,5.6,18,6236,3.36,5,4.3,0.46,97,0.12,white
4693,10,0.047,0.22,0.99383,6.3,45,4694,3.09,5,5.6,0.54,147,0.18,white
1638,12,0.04,0.37,0.99009,6.6,31,1639,3.15,5,1.6,0.66,101,0.22,white
2424,11.1,0.044,0.29,0.994,7.4,31,2425,3.3,8,5.4,0.5,122,0.4,white
1899,9.8,0.055,0.3,0.9984,6.8,50,1900,3.44,5,13.6,0.39,180,0.22,white
5430,9.8,0.049,0.38,0.9958,6.9,44,5431,3.3,6,8.1,0.54,176,0.18,white
2884,8.8,0.044,0.32,0.99975,8.7,35,2885,3.12,7,13.4,0.47,169,0.23,white
3372,9,0.048,0.18,0.9962,6.3,45,3373,3.23,5,7.7,0.47,186,0.27,white
6082,12,0.029,0.36,0.98999,4.2,93,6083,3.65,7,1.8,0.89,161,0.17,white
4104,10.4,0.071,0.5,0.99791,12,6,4105,3.07,4,1.4,0.6,26,0.63,red
1908,11.65,0.026,0.31,0.9898,5.5,31,1909,3.33,6,1.2,0.44,68,0.16,white
5188,11.6,0.053,0.38,0.99306,8.2,41,5189,3.22,5,3.5,0.41,174,0.2,white
758,10.4,0.082,0.17,0.99634,7.1,27,759,3.49,5,1.8,0.64,51,0.43,red
2057,9.8,0.042,0.49,0.9948,9.3,34,2058,3.11,5,1.3,0.46,147,0.31,white
1279,10.5,0.071,0.42,0.9973,7.1,28,1280,3.42,5,5.5,0.71,128,0.43,red
4920,9.6,0.03,0.45,0.9954,8.2,15,4921,3.14,5,5.4,0.34,118,0.61,white
2574,10.2,0.046,0.49,0.9936,7.8,27,2575,3.09,5,1.3,0.59,142,0.28,white
3548,9.6,0.073,0.48,0.9972,7.5,22,3549,3.32,4,2.6,0.7,84,0.38,red
5598,10.4,0.043,0.3,0.99524,6.8,53,5599,3.03,6,11.8,0.58,133,0.25,white
56,10.6,0.047,0.43,0.99628,8.2,18,57,3.23,5,7,0.64,87,0.31,white
1096,8.9,0.045,0.5,0.9974,6.7,38,1097,3.04,6,12.1,0.53,127,0.3,white
5341,10.5,0.031,0.37,0.9922,6.1,37,5342,3.4,6,1.1,0.58,97,0.16,white
2091,11.1,0.048,0.32,0.9915,7,25,2092,3.11,6,1.8,0.47,113,0.23,white
5803,12.7,0.029,0.32,0.98916,5.9,41,5804,3.41,7,1.6,0.55,102,0.37,white
4224,10.5,0.041,0.29,0.9952,7.7,29,4225,3.44,6,6.9,0.6,163,0.28,white
3325,12.3,0.032,0.29,0.9896,6,27,3326,3.38,6,1,0.44,96,0.26,white
3181,11.7,0.045,0.5,0.99104,6.6,30,3182,3.25,5,1.5,0.48,133,0.78,white
5965,9.6,0.05,0.46,0.99308,6,56,5966,3.24,5,1.5,0.49,189,0.32,white
1271,12.8,0.031,0.34,0.9896,5.8,40,1272,3.39,7,4,0.39,99,0.28,white
5167,8.8,0.051,0.18,0.9964,6.1,28.5,5168,3.19,5,9,0.5,259,0.4,white
4081,12.2,0.049,0.31,0.99067,5.8,25,4082,3.44,7,2.7,0.73,153,0.32,white
1769,12,0.032,0.34,0.99253,6.6,9,1770,3.32,5,4.9,0.81,125,0.35,white
1069,11.8,0.032,0.39,0.9912,6.4,23,1070,3.32,6,1.8,0.5,118,0.23,white
60,12.8,0.087,0,0.99378,5.6,3,61,3.71,7,2.2,0.63,11,0.66,red
1753,9.4,0.033,0.17,0.99754,6.9,59,1754,3.08,5,12.9,0.49,186,0.4,white
3914,9.5,0.043,0.26,0.9936,7.6,15,3915,3.08,5,1.9,0.38,134,0.345,white
4034,9.4,0.086,0.2,0.99681,7.2,17,4035,3.13,5,10.4,0.4,94,0.585,white
5581,9.8,0.053,0.32,0.9924,6,31,5582,3.29,6,1,0.72,218.5,0.37,white
2267,9.4,0.042,0.72,0.9999,8,62,2268,2.92,4,17.55,0.68,233,0.66,white
6324,12.1,0.036,0.04,0.9894,5.2,43,6325,3.36,8,1.4,0.33,119,0.44,white
79,9,0.045,0.49,0.9957,6.9,61,80,3.09,6,7.3,0.4,206,0.34,white
447,11.5,0.027,0.24,0.991,5.6,37,448,3.3,7,4.4,0.31,150,0.21,white
3769,9.8,0.079,0.32,0.99656,8,16,3770,3.27,6,2.1,0.5,74,0.77,red
5472,12.5,0.041,0,0.99258,5,16,5473,4.01,6,1.2,0.59,46,0.74,red
2787,10.4,0.05,0.36,0.9968,7.5,29,2788,3.06,5,15.7,0.54,124,0.29,white
3718,9.6,0.079,0.22,0.9976,9.1,12,3719,3.18,5,2.2,0.51,48,0.775,red
5323,11.6,0.028,0.27,0.99186,5.3,40,5324,3.37,6,6.3,0.4,132,0.36,white
6024,10.8,0.046,0.26,0.99526,6.3,60,6025,3.26,6,12.7,0.35,143,0.2,white
5700,10,0.063,0.44,0.9985,10.8,16,5701,3.22,6,1.6,0.78,37,0.32,red
1,11.5,0.034,0.26,0.99188,5.1,36,2,3.38,6,6.8,0.4,120,0.35,white
285,11,0.036,0.36,0.9939,7.5,45,286,3.03,5,7,0.33,164,0.27,white
1773,10.1,0.076,0.13,0.99546,7.2,12,1774,3.29,5,2,0.54,20,0.695,red
6355,9.2,0.034,0.34,0.99449,5.1,26,6356,3.23,6,6.4,0.41,99,0.26,white
3469,10.2,0.092,0.52,1,12.1,15,3470,3.03,5,2,0.66,54,0.4,red
3441,10.9,0.048,0.3,0.9951,7.7,25,3442,2.97,5,8,0.47,192,0.34,white
3046,9.2,0.301,0.38,0.9993,8,24,3047,2.94,5,12.1,0.48,220,0.61,white
3143,9.3,0.078,0.14,0.99592,7.1,7,3144,3.27,5,1.6,0.62,18,0.56,red
4216,12.5,0.014,0.32,0.99008,6.4,34,4217,3.24,7,2.4,0.66,89,0.29,white
4016,11.4,0.037,0.4,0.9923,6.8,18,4017,3.49,7,2.3,0.42,102,0.16,white
118,9.7,0.082,0.31,0.9982,7.6,23,119,3.52,5,2.3,0.65,71,0.39,red
3682,10.9,0.046,0.28,0.99665,7.2,6,3683,3.17,6,15.2,0.39,41,0.27,white
2870,10.1,0.043,0.31,0.9937,7.7,47,2871,3.42,6,1.3,0.5,155,0.26,white
2027,11.1,0.071,0.08,0.99376,5.9,16,2028,3.56,6,2.1,0.77,24,0.61,red
1404,10.9,0.114,0.46,0.99901,9.1,3,1405,3.18,6,9,0.6,9,0.28,red
1486,9,0.033,0.12,0.9974,6.5,35,1487,3.22,5,11.5,0.32,165,0.32,white
214,10.3,0.054,0.35,0.99474,7.2,37,215,3.08,5,5.5,0.5,183,0.22,white
198,9.8,0.054,0.4,0.99445,7.6,29,199,3.19,5,2.2,0.53,175,0.3,white
3768,11.3,0.035,0.42,0.9908,7.6,18,3769,2.99,5,1.3,0.39,86,0.29,white
4615,10.6,0.044,0.34,0.9919,6.8,14,4616,3.05,4,1.2,0.47,67,0.32,white
3597,9.9,0.086,0.37,0.9981,10.6,26,3598,3.16,5,2.6,0.52,70,0.83,red
352,9.1,0.096,0.12,0.9983,7.6,22,353,3.32,4,10.4,0.45,177,0.56,white
1478,11.9,0.044,0.23,0.98924,4.8,38,1479,3.28,6,1.1,0.34,180,0.29,white
6480,11.4,0.025,0.42,0.9928,7.3,51,6481,3.04,6,7.35,0.32,175,0.3,white
4755,9.4,0.097,0.12,0.99596,7.7,19,4756,3.16,5,1.7,0.49,27,0.39,red
6095,12.6,0.034,0.28,0.98862,6,47,6096,3.22,6,1.1,0.38,90,0.22,white
468,9.5,0.049,0.26,0.99907,7.4,67,469,3.06,5,15.6,0.68,210,0.33,white
4397,10.9,0.03,0.32,0.9929,7.4,23,4398,3.17,5,1.7,0.66,128,0.3,white
3399,10.6,0.082,0.31,0.996,8.2,8,3400,3.24,6,1.9,0.69,24,0.4,red
1848,10.2,0.055,0.36,0.9972,7.1,44.5,1849,3.49,6,6.8,0.64,234,0.3,white
4988,10.4,0.029,0.52,0.9918,7,5,4989,3.07,5,1.7,0.43,61,0.31,white
4833,10.1,0.04,0.28,0.99541,7.8,46,4834,3.14,6,7.2,0.6,179,0.25,white
3756,9.4,0.049,0.26,0.99691,5.7,52.5,3757,3.08,6,12.5,0.45,120,0.25,white
5546,12,0.067,0.27,0.99384,6.5,8,5547,3.21,6,2.8,0.56,44,0.34,red
3843,8.8,0.069,0.2,0.99908,6.2,33,3844,3.15,6,18.1,0.5,158,0.35,white
4820,9.5,0.107,0.44,0.9978,9.3,34,4821,3.14,5,2.1,1.22,125,0.39,red
346,10.8,0.028,0.49,0.9936,7.3,32,347,3.24,6,5,0.54,107,0.26,white
257,10.5,0.043,0.24,0.99273,6.8,70,258,3.18,5,1.9,0.52,154,0.26,white
3157,9,0.083,0.43,0.9965,6.5,50,3158,2.85,5,8.9,0.5,171,0.26,white
1704,10.3,0.098,0.49,1.0004,11.9,12,1705,3.16,5,2.7,0.61,42,0.38,red
984,9.733333333,0.069,0.47,0.99391,5.7,35,985,3.11,5,6.3,0.46,182,0.24,white
6383,9.3,0.05,0.22,0.99659,6.3,65,6384,3.06,6,11.9,0.58,179,0.24,white
4348,12.6,0.037,0.28,0.99148,7.3,26,4349,3.16,7,6.5,0.58,97,0.4,white
5928,9.5,0.077,0.06,0.99746,7.2,15,5929,3.51,5,2.7,0.54,85,0.62,red
2541,9.4,0.076,0.2,0.99735,8.4,10,2542,3.31,5,2.4,0.64,38,0.715,red
4368,10.1,0.042,0.23,0.9948,9.2,15,4369,2.89,6,6.2,0.34,93,0.71,white
1729,10.8,0.081,0.55,1.0002,11.6,35,1730,3.32,7,2.8,0.92,67,0.32,red
1571,10.6,0.047,0.29,0.99243,7.4,16,1572,3.28,6,1.7,0.45,100,0.2,white
5696,10.5,0.05,0.35,0.992,8.3,12,5697,3.13,6,0.9,0.38,74,0.2,white
4780,8.9,0.056,0.3,0.999,7.6,53,4781,3.14,8,14.2,0.46,212.5,0.2,white
2229,8.7,0.042,0.49,0.9997,6.6,41,2230,3.28,6,18.15,0.39,158,0.21,white
583,11.5,0.068,0.05,0.9961,7.4,24,584,3.42,6,1.9,0.57,42,0.62,red
5469,13.6,0.04,0.3,0.99021,7.1,49,5470,3.17,6,6.2,0.27,139,0.37,white
4965,9,0.076,0.74,0.9978,6.4,48,4966,3.12,6,12.8,0.58,209,0.42,white
558,9.7,0.087,0.28,1.0001,9.4,18,559,3.31,5,3.2,0.53,72,0.615,red
4280,8.8,0.038,0.36,0.99924,6.5,43,4281,3.26,5,16.3,0.41,133,0.23,white
3531,9.5,0.082,0.22,0.9983,8.3,10,3532,3.37,5,2.4,0.62,86,0.56,red
2384,11.3,0.043,0.22,0.99238,5,46,2385,3.75,6,2.7,0.76,153,0.255,white
2494,10.5,0.093,0.64,0.9986,8.8,9,2495,3.54,5,2.2,0.66,42,0.41,red
1737,12.5,0.027,0.22,0.9893,5.1,18,1738,3.51,7,1.6,0.38,89,0.33,white
6462,12.4,0.039,0.26,0.98998,6,30,6463,3.32,6,1.4,0.41,104,0.19,white
2691,10.4,0.045,0.28,0.9954,7,37,2692,3.25,6,8.6,0.54,221,0.21,white
4258,11.9,0.031,0.34,0.99,7,27,4259,3.06,6,1.4,0.39,107,0.24,white
4756,9,0.051,0.29,0.99911,6,36,4757,3.14,5,19.3,0.5,174,0.28,white
5455,9.4,0.037,0.41,0.99882,6.2,58,5456,3.25,6,16.8,0.57,173,0.33,white
2459,9.3,0.045,0.3,0.99534,9.4,36,2460,3.11,5,1.6,0.49,139,0.28,white
1342,10.4,0.052,0.29,0.99546,6.8,54,1343,3.03,6,11.9,0.58,160,0.26,white
1333,11.45,0.046,0.29,0.9902,7.5,34,1334,3.04,6,1.1,0.39,84,0.24,white
1542,9.9,0.095,0.54,0.99735,11.6,22,1543,3.02,7,1.5,0.76,41,0.41,red
6028,10.4,0.053,0.31,0.99587,7.1,32,6029,3.31,6,7.4,0.59,211,0.2,white
5629,11.5,0.029,0.33,0.99114,6.5,35,5630,3.36,7,1.4,0.6,138,0.18,white
5791,10.4,0.029,0.28,0.99347,6.9,14,5792,3.24,8,4.4,0.46,107,0.15,white
1579,11.1,0.037,0.59,0.9918,7,40,1580,3.34,7,1.4,0.41,120,0.26,white
2818,9.8,0.063,0.49,0.9976,10.6,18,2819,3.14,6,2.2,0.51,40,0.31,red
6178,10.9,0.081,0.36,0.99702,9.3,3,6179,3.27,6,1.7,0.78,14,0.49,red
1321,10.9,0.042,0.27,0.99094,6.4,35,1322,3.03,6,2.1,0.63,100,0.23,white
5182,10.2,0.037,0.33,0.9923,7.3,66,5183,3.11,6,1,0.52,144,0.21,white
1694,12.3,0.069,0.42,0.99376,8.2,9,1695,3.21,6,1.9,0.54,17,0.23,red
1623,10.5,0.065,0.3,0.99774,9.1,8,1624,3.32,6,1.9,0.71,17,0.5,red
5606,11,0.051,0.29,0.99374,6.3,40,5607,3.43,6,6.8,0.59,143,0.28,white
4821,11.2,0.036,0.33,0.99136,6.5,23,4822,3.18,6,3.5,0.38,92,0.37,white
4309,11.7,0.03,0.3,0.9927,6.3,49,4310,3.53,7,3.2,0.79,164,0.41,white
5861,8.7,0.051,0.66,0.9976,7.4,77,5862,3.05,5,10.8,0.46,194,0.41,white
3659,11.4,0.022,0.28,0.9907,6.3,28,3660,3.2,6,1.8,0.64,158,0.19,white
6097,12.3,0.062,0,0.99352,6.6,21,6098,3.44,6,1.8,0.55,28,0.5,red
3281,11.9,0.034,0.36,0.99085,7.3,30,3282,3.25,8,2.1,0.4,177,0.25,white
5314,10.9,0.055,0.28,0.994,6.1,56,5315,3.22,6,10,0.35,131,0.25,white
5603,11.4,0.034,0.31,0.99305,7.2,17,5604,3.15,7,6.3,0.52,103,0.19,white
4850,9.3,0.049,0.22,0.9966,7.6,57,4851,3.08,6,10.2,0.4,191,0.3,white
4158,10.4,0.046,0.34,0.9924,6,6,4159,3.29,5,1.3,0.63,29,0.26,white
1669,10.1,0.047,0.24,0.995,5.7,60,1670,3.65,6,2.3,0.72,189,0.21,white
1622,9.5,0.042,0.71,0.99784,6.8,21,1623,2.85,6,17.5,0.5,114,0.19,white
5050,11.5,0.043,0.38,0.9934,7.9,46,5051,3.12,7,8,0.32,152,0.22,white
1116,10.2,0.088,0,0.99756,7.4,16,1117,3.58,5,2.2,0.67,32,0.965,red
